date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2013/10/14 8:00,39,1,15,1024,NE,11.17,0,0
2013/10/14 16:00,8,-7,14,1028,NE,61.23,0,0
2013/10/15 0:00,26,-5,5,1033,NW,6.71,0,0
2013/10/15 8:00,18,-3,9,1034,NW,3.58,0,0
2013/10/15 16:00,17,-14,17,1027,cv,1.79,0,0
2013/10/16 0:00,67,-1,4,1027,cv,2.67,0,0
2013/10/16 8:00,72,0,8,1027,NW,17.43,0,0
2013/10/16 16:00,30,-9,20,1022,SE,3.58,0,0
2013/10/17 0:00,174,3,8,1025,cv,0.89,0,0
2013/10/17 8:00,98,4,7,1028,cv,0.89,0,0
2013/10/17 16:00,95,-1,18,1024,SE,23.69,0,0
2013/10/18 0:00,224,3,7,1026,SE,1.78,0,0
2013/10/18 8:00,235,5,8,1027,cv,3.13,0,0
2013/10/18 16:00,227,4,17,1023,SE,10.73,0,0
2013/10/19 0:00,283,7,12,1024,NW,1.79,0,1
2013/10/19 8:00,30,-4,14,1026,NW,21.46,0,0
2013/10/19 16:00,12,-5,19,1024,NW,80.47,0,0
2013/10/20 0:00,40,-1,8,1026,NE,0.89,0,0
2013/10/20 8:00,31,-1,11,1027,NW,4.92,0,0
2013/10/20 16:00,16,-4,18,1022,SE,1.79,0,0
2013/10/21 0:00,66,2,8,1023,cv,2.67,0,0
2013/10/21 8:00,89,3,8,1024,cv,2.23,0,0
2013/10/21 16:00,72,-1,18,1021,SE,16.09,0,0
2013/10/22 0:00,146,2,6,1024,NE,0.89,0,0
2013/10/22 8:00,174,4,8,1024,NE,1.79,0,0
2013/10/22 16:00,0,6,17,1018,SE,25.94,0,0
2013/10/23 0:00,73,4,8,1021,NE,7.15,0,0
2013/10/23 8:00,22,-1,7,1023,NW,4.92,0,0
2013/10/23 16:00,21,-16,16,1020,NW,65.72,0,0
2013/10/24 0:00,11,-12,8,1027,NW,36.21,0,0
2013/10/24 8:00,25,-8,7,1028,cv,2.23,0,0
2013/10/24 16:00,22,-5,16,1025,NW,42.47,0,0
2013/10/25 0:00,37,-4,11,1028,NW,83.59,0,0
2013/10/25 8:00,43,-3,11,1030,NW,105.95,0,0
2013/10/25 16:00,23,-7,17,1025,NW,3.58,0,0
2013/10/26 0:00,52,-1,5,1025,NW,4.92,0,0
2013/10/26 8:00,40,-1,7,1025,NW,31.74,0,0
2013/10/26 16:00,47,-6,17,1019,SE,11.17,0,0
2013/10/27 0:00,215,0,6,1019,cv,1.78,0,0
2013/10/27 8:00,113,2,4,1019,NW,2.67,0,0
2013/10/27 16:00,243,2,15,1016,SE,6.71,0,0
2013/10/28 0:00,407,3,6,1018,NW,0.89,0,0
2013/10/28 8:00,269,3,7,1019,NW,19.22,0,0
2013/10/28 16:00,292,4,15,1018,SE,3.58,0,0
2013/10/29 0:00,367,5,9,1025,NE,1.79,0,0
2013/10/29 8:00,24,-1,10,1029,NW,1.79,0,0
2013/10/29 16:00,12,-9,16,1026,SE,1.79,0,0
2013/10/30 0:00,64,-1,4,1029,cv,0.89,0,0
2013/10/30 8:00,44,0,4,1030,NW,1.79,0,0
2013/10/30 16:00,101,-2,15,1025,SE,9.84,0,0
2013/10/31 0:00,165,2,5,1027,NW,0.89,0,0
2013/10/31 8:00,118,1,5,1029,NW,12.07,0,0
2013/10/31 16:00,151,0,13,1026,SE,4.92,0,0
2013/11/1 0:00,274,2,5,1028,SE,0.89,0,0
2013/11/1 8:00,167,3,5,1028,NE,1.79,0,0
2013/11/1 16:00,241,2,12,1024,SE,8.5,0,0
2013/11/2 0:00,196,4,7,1024,cv,2.67,0,0
2013/11/2 8:00,247,2,4,1024,SE,0.89,0,0
2013/11/2 16:00,292,5,13,1020,SE,12.97,0,0
2013/11/3 0:00,334,4,7,1022,cv,0.45,0,0
2013/11/3 8:00,12,-3,13,1023,NW,12.96,0,0
2013/11/3 16:00,7,-8,18,1024,NW,76,0,0
2013/11/4 0:00,9,-3,4,1029,cv,0.89,0,0
2013/11/4 8:00,48,0,7,1030,NW,1.79,0,0
2013/11/4 16:00,27,-7,17,1026,SE,12.07,0,0
2013/11/5 0:00,158,-1,6,1025,NE,1.79,0,0
2013/11/5 8:00,151,1,8,1021,SE,0.89,0,0
2013/11/5 16:00,173,0,13,1018,SE,5.37,0,0
2013/11/6 0:00,296,1,4,1018,cv,0.89,0,0
2013/11/6 8:00,183,2,5,1017,NW,4.02,0,0
2013/11/6 16:00,15,-20,16,1016,NW,57.23,0,0
2013/11/7 0:00,10,-12,10,1022,NW,122.06,0,0
2013/11/7 8:00,27,-7,6,1023,cv,0.89,0,0
2013/11/7 16:00,35,-13,14,1018,SE,23.69,0,0
2013/11/8 0:00,164,-6,2,1020,NW,0.89,0,0
2013/11/8 8:00,121,-3,1,1022,NE,0.89,0,0
2013/11/8 16:00,175,-4,13,1018,SE,0.89,0,0
2013/11/9 0:00,178,0,6,1021,cv,4.02,0,0
2013/11/9 8:00,179,0,7,1022,NW,6.7,0,0
2013/11/9 16:00,32,-7,14,1023,NW,1.79,0,0
2013/11/10 0:00,8,-28,6,1032,NW,72.4,0,0
2013/11/10 8:00,9,-28,2,1033,NW,138.12,0,0
2013/11/10 16:00,9,-26,10,1024,NW,204.27,0,0
2013/11/11 0:00,14,-12,1,1030,NW,1.79,0,0
2013/11/11 8:00,26,-11,7,1031,cv,0.45,0,0
2013/11/11 16:00,42,-14,12,1025,SE,18.77,0,0
2013/11/12 0:00,103,-7,1,1025,NE,1.79,0,0
2013/11/12 8:00,45,-6,4,1026,NW,13.86,0,0
2013/11/12 16:00,14,-10,14,1023,cv,0.89,0,0
2013/11/13 0:00,76,-5,4,1025,SE,1.79,0,0
2013/11/13 8:00,163,-2,3,1023,NE,1.78,0,0
2013/11/13 16:00,248,-1,9,1018,SE,0.89,0,0
2013/11/14 0:00,252,-2,4,1019,NW,6.71,0,0
2013/11/14 8:00,14,-9,7,1020,cv,1.79,0,0
2013/11/14 16:00,27,-16,14,1017,NW,55.88,0,0
2013/11/15 0:00,81,-6,2,1019,NE,1.79,0,0
2013/11/15 8:00,272,-5,0,1019,SE,1.79,0,0
2013/11/15 16:00,108,-12,15,1015,SE,12.52,0,0
2013/11/16 0:00,210,-6,4,1015,cv,1.78,0,0
2013/11/16 8:00,32,-10,10,1017,NW,34.86,0,0
2013/11/16 16:00,7,-15,10,1021,NW,134.54,0,0
2013/11/17 0:00,11,-14,3,1024,NW,196.24,0,0
2013/11/17 8:00,9,-11,2,1025,NW,8.94,0,0
2013/11/17 16:00,9,-19,9,1024,NW,75.1,0,0
2013/11/18 0:00,14,-14,3,1027,NW,126.07,0,0
2013/11/18 8:00,12,-19,4,1028,NW,176.14,0,0
2013/11/18 16:00,9,-21,8,1025,NW,242.32,0,0
2013/11/19 0:00,19,-18,1,1028,NE,23.69,0,0
2013/11/19 8:00,17,-17,0,1027,NE,4.02,0,0
2013/11/19 16:00,0,-19,7,1022,cv,1.78,0,0
2013/11/20 0:00,116,-10,-1,1023,NE,0.89,0,0
2013/11/20 8:00,62,-13,1,1024,NW,23.69,0,0
2013/11/20 16:00,19,-13,11,1022,cv,1.78,0,0
2013/11/21 0:00,174,-9,0,1026,NW,0.89,0,0
2013/11/21 8:00,161,-7,-1,1027,cv,0.89,0,0
2013/11/21 16:00,50,-12,11,1024,cv,2.68,0,0
2013/11/22 0:00,232,-7,0,1027,cv,0.45,0,0
2013/11/22 8:00,57,-6,0,1026,NW,20.12,0,0
2013/11/22 16:00,203,-10,11,1021,SE,3.13,0,0
2013/11/23 0:00,383,-6,0,1022,NE,1.79,0,0
2013/11/23 8:00,163,-6,0,1022,cv,0.89,0,0
2013/11/23 16:00,199,-12,15,1018,NW,14.3,0,0
2013/11/24 0:00,229,-4,3,1020,NE,0.89,0,0
2013/11/24 8:00,47,-7,6,1017,NW,11.62,0,0
2013/11/24 16:00,79,-15,8,1012,NE,3.13,0,0
2013/11/25 0:00,15,-13,6,1015,NW,46.05,0,0
2013/11/25 8:00,17,-17,3,1019,NW,101.93,0,0
2013/11/25 16:00,14,-21,7,1017,NW,162.73,0,0
2013/11/26 0:00,67,-10,-3,1017,cv,4.01,0,0
2013/11/26 8:00,21,-13,-3,1019,NW,3.13,0,0
2013/11/26 16:00,16,-26,6,1017,NW,38.43,0,0
2013/11/27 0:00,7,-25,-2,1025,NW,112.19,0,0
2013/11/27 8:00,5,-27,-4,1027,NW,188.19,0,0
2013/11/27 16:00,12,-29,-1,1027,NW,265.97,0,0
2013/11/28 0:00,6,-30,-3,1029,NW,329.89,0,0
2013/11/28 8:00,10,-26,-2,1029,NW,378.16,0,0
2013/11/28 16:00,10,-28,6,1024,NW,447.9,0,0
2013/11/29 0:00,46,-18,4,1024,NW,485.46,0,0
2013/11/29 8:00,37,-12,-1,1023,cv,0.89,0,0
2013/11/29 16:00,74,-18,11,1016,SE,12.96,0,0
2013/11/30 0:00,97,-12,0,1017,cv,1.78,0,0
2013/11/30 8:00,22,-14,3,1023,NW,30.84,0,0
2013/11/30 16:00,20,-20,9,1024,SE,1.79,0,0
2013/12/1 0:00,28,-13,-2,1026,NE,0.89,0,0
2013/12/1 8:00,125,-13,-2,1025,NW,3.13,0,0
2013/12/1 16:00,83,-17,11,1020,SE,3.13,0,0
2013/12/2 0:00,161,-10,-3,1021,NE,1.78,0,0
2013/12/2 8:00,140,-11,0,1019,NW,6.26,0,0
2013/12/2 16:00,93,-16,11,1017,SE,1.79,0,0
2013/12/3 0:00,233,-11,2,1021,NW,4.02,0,0
2013/12/3 8:00,82,-12,0,1023,NE,1.79,0,0
2013/12/3 16:00,30,-15,14,1021,NW,17.88,0,0
2013/12/4 0:00,167,-10,3,1021,cv,2.68,0,0
2013/12/4 8:00,113,-8,-1,1021,NW,4.92,0,0
2013/12/4 16:00,43,-12,12,1018,NE,16.1,0,0
2013/12/5 0:00,83,-9,4,1021,cv,0.89,0,0
2013/12/5 8:00,33,-12,4,1026,NW,4.02,0,0
2013/12/5 16:00,13,-18,8,1023,SE,1.79,0,0
2013/12/6 0:00,84,-12,-2,1022,cv,1.78,0,0
2013/12/6 8:00,182,-11,-5,1021,NW,1.79,0,0
2013/12/6 16:00,246,-9,9,1017,SE,1.79,0,0
2013/12/7 0:00,330,-6,-2,1020,SE,1.78,0,0
2013/12/7 8:00,172,-8,-4,1021,NW,1.79,0,0
2013/12/7 16:00,421,-3,5,1019,cv,0.89,0,0
2013/12/8 0:00,440,-2,2,1020,cv,3.57,0,0
2013/12/8 8:00,379,-2,2,1020,cv,0.89,0,0
2013/12/8 16:00,13,-16,10,1019,NW,17.89,0,0
2013/12/9 0:00,12,-16,2,1025,NW,95.22,0,0
2013/12/9 8:00,11,-17,1,1026,NW,154.22,0,0
2013/12/9 16:00,10,-19,6,1022,NW,220.38,0,0
2013/12/10 0:00,63,-14,-3,1022,NW,2.68,0,0
2013/12/10 8:00,29,-12,-3,1019,cv,0.45,0,0
2013/12/10 16:00,9,-22,5,1018,NW,56.33,0,0
2013/12/11 0:00,9,-20,0,1023,NW,142.15,0,0
2013/12/11 8:00,23,-15,-1,1022,SE,7.16,0,0
2013/12/11 16:00,29,-21,7,1016,NW,33.08,0,0
2013/12/12 0:00,60,-18,-3,1017,NW,3.58,0,0
2013/12/12 8:00,10,-24,-1,1021,NW,20.12,0,0
2013/12/12 16:00,10,-29,-1,1023,NW,105.94,0,0
2013/12/13 0:00,49,-22,-8,1025,cv,0.89,0,0
2013/12/13 8:00,92,-19,-7,1028,cv,0.89,0,0
2013/12/13 16:00,79,-24,2,1024,SE,12.07,0,0
2013/12/14 0:00,71,-18,-7,1026,NW,7.6,0,0
2013/12/14 8:00,53,-20,-8,1029,NW,8.94,0,0
2013/12/14 16:00,28,-27,4,1028,cv,2.68,0,0
2013/12/15 0:00,52,-19,-3,1032,cv,1.79,0,0
2013/12/15 8:00,22,-22,-2,1034,NE,13.86,0,0
2013/12/15 16:00,48,-23,4,1032,SE,3.13,0,0
2013/12/16 0:00,271,-14,-5,1034,cv,0.89,0,0
2013/12/16 8:00,88,-16,-8,1032,NW,12.52,0,0
2013/12/16 16:00,174,-16,1,1029,SE,1.78,0,0
2013/12/17 0:00,310,-12,-2,1031,NW,1.79,0,0
2013/12/17 8:00,40,-16,0,1033,NE,10.73,0,0
2013/12/17 16:00,26,-20,1,1032,NE,12.52,0,0
2013/12/18 0:00,12,-21,-5,1037,NE,42.92,0,0
2013/12/18 8:00,12,-20,-6,1035,NW,7.15,0,0
2013/12/18 16:00,59,-20,-1,1029,SE,6.71,0,0
2013/12/19 0:00,160,-18,-9,1030,NW,5.81,0,0
2013/12/19 8:00,16,-19,-7,1031,NE,4.02,0,0
2013/12/19 16:00,33,-21,0,1030,NE,29.05,0,0
2013/12/20 0:00,152,-19,-8,1032,NW,9.84,0,0
2013/12/20 8:00,40,-17,-10,1035,NW,16.1,0,0
2013/12/20 16:00,24,-21,1,1034,NE,4.92,0,0
2013/12/21 0:00,37,-19,-4,1037,NE,6.7,0,0
2013/12/21 8:00,26,-16,-8,1037,NW,12.07,0,0
2013/12/21 16:00,89,-21,2,1033,SE,1.79,0,0
2013/12/22 0:00,267,-15,-8,1034,SE,0.89,0,0
2013/12/22 8:00,62,-17,-9,1034,NW,11.63,0,0
2013/12/22 16:00,130,-16,0,1030,SE,3.58,0,0
2013/12/23 0:00,345,-14,-8,1031,NE,1.78,0,0
2013/12/23 8:00,124,-15,-6,1031,NW,24.14,0,0
2013/12/23 16:00,33,-19,5,1031,NE,25.93,0,0
2013/12/24 0:00,247,-14,-6,1036,NE,0.89,0,0
2013/12/24 8:00,332,-13,-9,1036,NE,1.79,0,0
2013/12/24 16:00,362,-11,0,1032,cv,5.34,0,0
2013/12/25 0:00,267,-10,-6,1031,NW,1.79,0,0
2013/12/25 8:00,265,-12,-8,1029,NW,18.79,0,0
2013/12/25 16:00,43,-19,6,1025,NW,50.08,0,0
2013/12/26 0:00,13,-22,-3,1032,NW,143.06,0,0
2013/12/26 8:00,18,-23,-5,1036,NW,212.79,0,0
2013/12/26 16:00,13,-25,2,1033,NW,288.78,0,0
2013/12/27 0:00,13,-22,-5,1034,NW,347.79,0,0
2013/12/27 8:00,18,-21,-4,1033,NW,392.04,0,0
2013/12/27 16:00,20,-23,0,1027,cv,0.89,0,0
2013/12/28 0:00,30,-20,-6,1027,NW,3.58,0,0
2013/12/28 8:00,17,-20,-4,1028,NW,52.74,0,0
2013/12/28 16:00,14,-26,2,1025,NW,114.87,0,0
2013/12/29 0:00,58,-23,-1,1024,SE,4.02,0,0
2013/12/29 8:00,60,-22,-7,1021,cv,1.78,0,0
2013/12/29 16:00,68,-25,6,1016,SE,19.67,0,0
2013/12/30 0:00,0,-23,3,1017,NW,4.92,0,0
2013/12/30 8:00,0,-23,3,1017,NW,50.06,0,0
2013/12/30 16:00,25,-23,7,1014,NW,120.68,0,0
2013/12/31 0:00,84,-18,-2,1013,cv,0.89,0,0
2013/12/31 8:00,61,-19,5,1012,NW,17.43,0,0
2013/12/31 16:00,16,-18,9,1012,NW,92.97,0,0
2014/1/1 0:00,24,-20,7,1014,NW,143.48,0,0
2014/1/1 8:00,58,-18,6,1013,NW,21.9,0,0
2014/1/1 16:00,26,-17,11,1014,NW,76.89,0,0
2014/1/2 0:00,144,-13,-2,1019,NE,0.89,0,0
2014/1/2 8:00,107,-9,-5,1021,NW,3.13,0,0
2014/1/2 16:00,146,-10,6,1016,cv,5.8,0,0
2014/1/3 0:00,264,-9,0,1018,NW,7.15,0,0
2014/1/3 8:00,43,-12,-1,1023,NW,7.15,0,0
2014/1/3 16:00,25,-17,7,1022,SE,1.79,0,0
2014/1/4 0:00,85,-6,-1,1026,SE,6.71,0,0
2014/1/4 8:00,95,-7,-3,1025,cv,0.89,0,0
2014/1/4 16:00,219,-7,2,1020,NW,1.79,0,0
2014/1/5 0:00,192,-8,-4,1021,NW,3.58,0,0
2014/1/5 8:00,109,-8,-4,1024,NW,34.87,0,0
2014/1/5 16:00,29,-15,6,1024,SE,3.13,0,0
2014/1/6 0:00,128,-7,-3,1028,cv,0.89,0,0
2014/1/6 8:00,126,-5,-1,1027,SE,5.37,0,0
2014/1/6 16:00,148,-5,0,1024,SE,29.51,0,0
2014/1/7 0:00,217,-6,-1,1024,cv,1.34,0,0
2014/1/7 8:00,205,-6,-3,1026,NW,16.09,0,0
2014/1/7 16:00,31,-16,5,1027,NE,1.79,0,0
2014/1/8 0:00,14,-22,-3,1032,NW,28.15,0,0
2014/1/8 8:00,19,-20,-5,1035,NE,4.02,0,0
2014/1/8 16:00,18,-25,0,1032,NW,33.52,0,0
2014/1/9 0:00,66,-23,-10,1034,cv,0.89,0,0
2014/1/9 8:00,20,-24,-9,1034,NW,23.7,0,0
2014/1/9 16:00,27,-34,1,1029,NW,67.05,0,0
2014/1/10 0:00,83,-20,-9,1031,cv,0.89,0,0
2014/1/10 8:00,70,-22,-11,1031,cv,0.89,0,0
2014/1/10 16:00,48,-29,5,1029,NW,4.92,0,0
2014/1/11 0:00,118,-19,-9,1032,NE,0.89,0,0
2014/1/11 8:00,108,-20,-11,1032,NE,1.79,0,0
2014/1/11 16:00,143,-25,4,1027,SE,4.02,0,0
2014/1/12 0:00,20,-22,1,1032,NW,8.94,0,0
2014/1/12 8:00,17,-22,-6,1038,cv,0.89,0,0
2014/1/12 16:00,8,-27,3,1035,NW,16.98,0,0
2014/1/13 0:00,57,-19,-9,1034,cv,0.89,0,0
2014/1/13 8:00,112,-19,-11,1033,NE,0.89,0,0
2014/1/13 16:00,79,-23,3,1029,cv,0.89,0,0
2014/1/14 0:00,250,-18,-7,1033,NW,1.79,0,0
2014/1/14 8:00,170,-18,-11,1035,NW,1.79,0,0
2014/1/14 16:00,133,-19,3,1032,SE,3.13,0,0
2014/1/15 0:00,123,-13,-7,1033,cv,5.35,0,0
2014/1/15 8:00,70,-18,-7,1033,NW,4.92,0,0
2014/1/15 16:00,60,-23,5,1029,cv,6.25,0,0
2014/1/16 0:00,569,-10,-3,1028,SE,1.79,0,0
2014/1/16 8:00,477,-8,-5,1028,NW,3.57,0,0
2014/1/16 16:00,298,-14,5,1027,SE,5.37,0,0
2014/1/17 0:00,351,-4,-1,1031,SE,7.6,0,0
2014/1/17 8:00,74,-10,-3,1032,SE,1.79,0,0
2014/1/17 16:00,12,-21,5,1030,NW,14.3,0,0
2014/1/18 0:00,38,-22,1,1032,NW,54.52,0,0
2014/1/18 8:00,33,-16,-5,1034,NW,3.13,0,0
2014/1/18 16:00,89,-18,5,1031,SE,12.07,0,0
2014/1/19 0:00,170,-9,-2,1030,SE,15.64,0,0
2014/1/19 8:00,143,-7,-3,1025,cv,1.78,0,0
2014/1/19 16:00,203,-9,3,1020,SE,6.71,0,0
2014/1/20 0:00,16,-19,-1,1025,NW,50.06,0,0
2014/1/20 8:00,11,-21,-2,1029,NW,135.88,0,0
2014/1/20 16:00,9,-24,3,1030,NW,230.66,0,0
2014/1/21 0:00,11,-20,-2,1034,NW,291.89,0,0
2014/1/21 8:00,22,-21,-5,1035,NE,3.13,0,0
2014/1/21 16:00,48,-24,3,1029,SE,8.94,0,0
2014/1/22 0:00,127,-18,-6,1027,SE,1.79,0,0
2014/1/22 8:00,100,-18,-9,1025,NW,14.31,0,0
2014/1/22 16:00,0,-21,5,1021,SE,1.79,0,0
2014/1/23 0:00,324,-16,-3,1021,SE,3.58,0,0
2014/1/23 8:00,219,-15,-6,1018,NW,4.47,0,0
2014/1/23 16:00,243,-14,3,1013,cv,2.67,0,0
2014/1/24 0:00,301,-11,-3,1015,NW,4.47,0,0
2014/1/24 8:00,241,-12,-3,1016,cv,1.78,0,0
2014/1/24 16:00,47,-23,10,1017,NE,13.86,0,0
2014/1/25 0:00,54,-20,1,1023,NE,1.79,0,0
2014/1/25 8:00,14,-20,0,1026,NW,12.97,0,0
2014/1/25 16:00,17,-24,5,1027,NE,35.31,0,0
2014/1/26 0:00,42,-8,-2,1034,SE,13.41,0,0
2014/1/26 8:00,24,-12,-6,1034,SE,12.08,0,0
2014/1/26 16:00,72,-13,3,1024,SE,42.92,0,0
2014/1/27 0:00,122,-8,-3,1020,SE,14.76,0,0
2014/1/27 8:00,125,-10,-6,1017,NW,10.29,0,0
2014/1/27 16:00,167,-12,7,1017,NW,32.65,0,0
2014/1/28 0:00,11,-24,2,1028,NE,4.92,0,0
2014/1/28 8:00,18,-21,-4,1031,cv,0.89,0,0
2014/1/28 16:00,64,-12,5,1026,SE,30.4,0,0
2014/1/29 0:00,75,-9,-4,1023,SE,56.32,0,0
2014/1/29 8:00,88,-10,-7,1015,SE,1.79,0,0
2014/1/29 16:00,203,-9,3,1011,cv,2.67,0,0
2014/1/30 0:00,229,-10,-3,1014,cv,1.78,0,0
2014/1/30 8:00,12,-19,-2,1019,NW,21.9,0,0
2014/1/30 16:00,17,-26,8,1017,SE,10.73,0,0
2014/1/31 0:00,137,-7,-1,1021,SE,39.79,0,0
2014/1/31 8:00,130,-8,-4,1020,NW,5.37,0,0
2014/1/31 16:00,146,-5,3,1017,SE,3.58,0,0
2014/2/1 0:00,183,-5,2,1019,NE,0.89,0,0
2014/2/1 8:00,189,-6,2,1017,NW,14.31,0,0
2014/2/1 16:00,127,-1,4,1014,SE,5.37,0,0
2014/2/2 0:00,141,-1,2,1012,SE,29.96,0,0
2014/2/2 8:00,152,-2,2,1013,NW,12.96,0,0
2014/2/2 16:00,13,-24,9,1015,NW,89.41,0,0
2014/2/3 0:00,10,-35,1,1023,NE,26.82,0,0
2014/2/3 8:00,6,-33,-3,1029,NW,38.89,0,0
2014/2/3 16:00,6,-40,2,1025,NW,104.18,0,0
2014/2/4 0:00,3,-32,-5,1029,NW,6.71,0,0
2014/2/4 8:00,10,-32,-5,1032,NW,51.86,0,0
2014/2/4 16:00,7,-36,0,1028,SE,3.13,0,0
2014/2/5 0:00,104,-22,-5,1030,SE,1.79,0,0
2014/2/5 8:00,114,-22,-11,1030,NE,1.78,0,0
2014/2/5 16:00,99,-14,1,1027,SE,8.94,0,0
2014/2/6 0:00,139,-12,-4,1029,NE,2.68,0,0
2014/2/6 8:00,155,-12,-7,1031,NE,0.89,0,0
2014/2/6 16:00,121,-15,1,1030,SE,1.79,0,0
2014/2/7 0:00,91,-7,-2,1031,SE,9.39,0,0
2014/2/7 8:00,105,-7,-5,1029,SE,32.19,3,0
2014/2/7 16:00,98,-7,-3,1024,SE,47.85,11,0
2014/2/8 0:00,106,-6,-4,1025,SE,66.19,19,0
2014/2/8 8:00,147,-7,-5,1026,NW,3.13,0,0
2014/2/8 16:00,9,-16,2,1027,NW,7.15,0,0
2014/2/9 0:00,9,-21,-7,1036,NW,55.43,0,0
2014/2/9 8:00,12,-21,-10,1038,NW,91.2,0,0
2014/2/9 16:00,10,-22,-1,1034,cv,0.89,0,0
2014/2/10 0:00,11,-19,-9,1038,NW,29.95,0,0
2014/2/10 8:00,13,-18,-9,1038,NW,4.92,0,0
2014/2/10 16:00,24,-21,-1,1032,SE,8.5,0,0
2014/2/11 0:00,66,-16,-10,1031,cv,0.89,0,0
2014/2/11 8:00,84,-17,-11,1030,NW,7.16,0,0
2014/2/11 16:00,143,-17,1,1025,SE,8.04,0,0
2014/2/12 0:00,220,-13,-8,1029,NE,0.89,0,0
2014/2/12 8:00,124,-14,-7,1033,NW,24.59,0,0
2014/2/12 16:00,100,-20,3,1032,SE,3.13,0,0
2014/2/13 0:00,268,-8,-3,1036,SE,28.61,0,0
2014/2/13 8:00,185,-13,-3,1037,SE,51.86,0,0
2014/2/13 16:00,200,-10,0,1032,SE,74.66,0,0
2014/2/14 0:00,263,-10,-4,1031,NE,7.15,0,0
2014/2/14 8:00,222,-10,-7,1028,cv,0.89,0,0
2014/2/14 16:00,307,-9,3,1023,cv,0.89,0,0
2014/2/15 0:00,579,-8,-5,1025,NW,0.89,0,0
2014/2/15 8:00,319,-9,-4,1025,NE,0.89,0,0
2014/2/15 16:00,423,-8,4,1023,cv,0.89,0,0
2014/2/16 0:00,382,-7,-3,1026,NW,3.58,0,0
2014/2/16 8:00,323,-9,-4,1029,NW,27.72,0,0
2014/2/16 16:00,185,-12,6,1029,SE,7.6,0,0
2014/2/17 0:00,165,-7,0,1033,cv,0.89,0,0
2014/2/17 8:00,67,-9,-1,1036,SE,0.89,0,0
2014/2/17 16:00,67,-19,5,1034,SE,20.12,0,0
2014/2/18 0:00,45,-13,-2,1036,SE,48.28,0,0
2014/2/18 8:00,63,-12,-3,1035,SE,8.95,0,0
2014/2/18 16:00,64,-12,2,1029,SE,37.55,0,0
2014/2/19 0:00,118,-11,-2,1029,NE,1.79,0,0
2014/2/19 8:00,108,-10,-7,1030,NW,1.79,0,0
2014/2/19 16:00,14,-19,5,1027,SE,3.13,0,0
2014/2/20 0:00,152,-7,-2,1030,SE,29.95,0,0
2014/2/20 8:00,184,-5,-2,1032,SE,3.57,1,0
2014/2/20 16:00,327,-6,0,1029,SE,23.25,0,0
2014/2/21 0:00,400,-6,-4,1030,cv,0.45,0,0
2014/2/21 8:00,324,-5,-2,1029,NW,1.79,0,0
2014/2/21 16:00,326,-7,4,1026,SE,1.79,0,0
2014/2/22 0:00,384,-5,-1,1029,NW,0.89,0,0
2014/2/22 8:00,336,-6,2,1030,NW,16.09,0,0
2014/2/22 16:00,350,-4,6,1029,SE,8.05,0,0
2014/2/23 0:00,287,-4,2,1032,SE,12.52,0,0
2014/2/23 8:00,246,-6,1,1032,cv,3.56,0,0
2014/2/23 16:00,336,-6,3,1029,cv,5.34,0,0
2014/2/24 0:00,348,-5,2,1030,NE,0.89,0,0
2014/2/24 8:00,329,-5,2,1029,cv,0.89,0,0
2014/2/24 16:00,358,-5,7,1025,cv,4.46,0,0
2014/2/25 0:00,371,-4,-1,1027,cv,0.89,0,0
2014/2/25 8:00,384,-4,0,1028,NW,7.15,0,0
2014/2/25 16:00,436,-4,8,1024,cv,1.79,0,0
2014/2/26 0:00,541,-4,0,1025,cv,2.23,0,0
2014/2/26 8:00,519,-3,1,1024,NW,1.78,0,0
2014/2/26 16:00,525,0,9,1020,NW,1.79,0,0
2014/2/27 0:00,31,-9,7,1025,NW,14.31,0,0
2014/2/27 8:00,12,-15,3,1031,NW,67.96,0,0
2014/2/27 16:00,17,-19,8,1028,NE,1.79,0,0
2014/2/28 0:00,42,-12,-2,1028,NE,1.79,0,0
2014/2/28 8:00,57,-5,-1,1029,SE,0.89,0,0
2014/2/28 16:00,96,-9,6,1023,cv,1.78,0,0
2014/3/1 0:00,168,-7,-1,1025,NW,5.37,0,0
2014/3/1 8:00,83,-8,2,1026,NW,16.09,0,0
2014/3/1 16:00,10,-27,12,1020,NW,7.15,0,0
2014/3/2 0:00,125,-7,1,1023,SE,27.26,0,0
2014/3/2 8:00,134,-7,0,1024,cv,0.89,0,0
2014/3/2 16:00,137,-13,11,1020,SE,10.28,0,0
2014/3/3 0:00,306,-4,2,1023,SE,12.52,0,0
2014/3/3 8:00,238,-5,-2,1023,SE,2.68,0,0
2014/3/3 16:00,271,-8,3,1020,NW,1.79,0,0
2014/3/4 0:00,266,-9,1,1023,NW,26.83,0,0
2014/3/4 8:00,7,-13,5,1027,NW,8.05,0,0
2014/3/4 16:00,7,-29,10,1025,NW,65.27,0,0
2014/3/5 0:00,14,-22,-2,1030,NW,110.42,0,0
2014/3/5 8:00,35,-15,0,1031,cv,1.79,0,0
2014/3/5 16:00,26,-24,8,1024,SE,29.5,0,0
2014/3/6 0:00,12,-29,3,1029,NW,16.99,0,0
2014/3/6 8:00,14,-24,1,1033,NW,5.37,0,0
2014/3/6 16:00,12,-30,7,1027,NW,17.88,0,0
2014/3/7 0:00,67,-13,1,1029,SE,26.82,0,0
